#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
3642	Jelson Coca		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.138	.179	.177	.356	.163	-4	0.0	0.0	-0.1	0.0	0.0	999.0
3643	Kenyon Simmons		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.130	.174	.182	.356	.163	-4	0.0	0.0	-0.1	0.0	0.0	999.0
3644	Juan Colorado	SFG	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.130	.173	.175	.348	.159	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3645	Juan Frances		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.157	.194	.211	.405	.182	10	0.0	0.0	-0.1	0.0	0.0	999.0
3646	Daonil Montero	ARI	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.140	.172	.194	.366	.164	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3647	Rainer Espinoza	SFG	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.129	.196	.190	.385	.179	11	0.0	0.0	-0.1	0.0	0.0	999.0
3648	Brandon Vasquez	SFG	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.149	.194	.199	.393	.179	11	0.0	0.0	-0.1	0.0	0.0	999.0
3649	Sebastian Castro		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.135	.193	.192	.385	.177	10	0.0	0.0	-0.1	0.0	0.0	999.0
3650	Jose Gonzalez	LAD	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.132	.214	.198	.412	.193	18	0.0	0.0	-0.1	0.0	0.0	999.0
3651	Jose Familia	PHI	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.125	.172	.165	.337	.155	-10	0.0	0.0	-0.1	0.0	0.0	999.0
3652	Daniel Guilarte	MIL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.163	.226	.211	.437	.201	24	0.0	0.0	-0.1	0.0	0.0	999.0
3653	Joswuill Rondon		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.149	.192	.211	.403	.182	10	0.0	0.0	-0.1	0.0	0.0	999.0
3654	Robert Perez	MIA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.144	.190	.218	.408	.184	10	0.0	0.0	-0.1	0.0	0.0	999.0
3655	Bralyn Brazoban	PIT	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.137	.178	.186	.363	.165	-3	0.0	0.0	-0.1	0.0	0.0	999.0
3656	Jeury Ramirez	CHC	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.135	.193	.197	.391	.180	10	0.0	0.0	-0.1	0.0	0.0	999.0
3657	Anderson Tovar		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.155	.197	.204	.401	.182	10	0.0	0.0	-0.1	0.0	0.0	999.0
3658	Richard Meran	NYY	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.134	.194	.194	.388	.179	9	0.0	0.0	-0.1	0.0	0.0	999.0
3659	Grant Smith		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.144	.173	.188	.361	.162	-4	0.0	0.0	-0.1	0.0	0.0	999.0
3660	Tavano Baker	BOS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.152	.199	.212	.411	.186	9	0.0	0.0	-0.1	0.0	0.0	999.0
3661	Derek Cueto		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.123	.174	.176	.350	.161	-4	0.0	0.0	-0.1	0.0	0.0	999.0
3662	Enmanuel Figuereo	BOS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.148	.203	.203	.406	.186	9	0.0	0.0	-0.1	0.0	0.0	999.0
3663	Alex Acosta	NYM	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.145	.189	.201	.390	.177	10	0.0	0.0	-0.1	0.0	0.0	999.0
3664	Jacob Hinderleider	COL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.179	.218	.261	.479	.213	18	0.0	0.0	-0.1	0.0	0.0	999.0
3665	Anielson Buten	CIN	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.158	.196	.226	.422	.189	10	0.0	0.0	-0.1	0.0	0.0	999.0
3666	Andry Javier		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.154	.216	.200	.416	.192	17	0.0	0.0	-0.1	0.0	0.0	999.0
3667	Antony Peguero		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.148	.190	.213	.402	.181	9	0.0	0.0	-0.1	0.0	0.0	999.0
3668	Deivis Mosquera		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.144	.200	.193	.394	.182	9	0.0	0.0	-0.1	0.0	0.0	999.0
3669	Jonathan Rangel	MIL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.145	.208	.209	.417	.192	18	0.0	0.0	-0.1	0.0	0.0	999.0
3670	Juan Alva	MIA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.159	.213	.219	.432	.194	17	0.0	0.0	-0.1	0.0	0.0	999.0
3671	Alexander Frias	MIL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.147	.191	.208	.399	.180	10	0.0	0.0	-0.1	0.0	0.0	999.0
3672	Leudy Arache	COL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.151	.195	.209	.404	.182	-4	0.0	0.0	-0.1	0.0	0.0	999.0
3673	Eliezer Alfonzo	BOS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.136	.187	.170	.357	.166	-6	0.0	0.0	-0.1	0.0	0.0	999.0
3674	Luis Abreu		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.130	.181	.165	.346	.161	-5	0.0	0.0	-0.1	0.0	0.0	999.0
3675	Jairo Mendez		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.147	.188	.214	.402	.181	9	0.0	0.0	-0.1	0.0	0.0	999.0
3676	Eduardo Acevedo		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.148	.195	.205	.399	.180	9	0.0	0.0	-0.1	0.0	0.0	999.0
3677	Spence Coffman		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.151	.193	.205	.398	.180	9	0.0	0.0	-0.1	0.0	0.0	999.0
3678	Gabriel Davalillo	LAA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.158	.210	.238	.449	.202	23	0.0	0.0	-0.1	0.0	0.0	999.0
3679	Jesus Correa		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.145	.196	.199	.394	.180	9	0.0	0.0	-0.1	0.0	0.0	999.0
3680	Reinaldo De La Cruz		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.149	.200	.193	.393	.180	9	0.0	0.0	-0.1	0.0	0.0	999.0
3681	Jose De La Cruz	HOU	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.124	.179	.159	.338	.158	-6	0.0	0.0	-0.1	0.0	0.0	999.0
3682	Jared Wegner		1	3	2	0	0	0	0	0	0	0	1	0	0	0	.190	.258	.298	.556	.249	56	0.0	0.0	-0.1	0.0	0.0	999.0
3683	Dawel Joseph	SEA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.109	.170	.144	.315	.150	-6	0.0	0.0	-0.1	0.0	0.0	999.0
3684	Jjam Alvarez		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.155	.210	.209	.419	.192	16	0.0	0.0	-0.1	0.0	0.0	999.0
3685	Edgar Montero	ATH	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.146	.227	.214	.441	.204	22	0.0	0.0	-0.1	0.0	0.0	999.0
3686	Rosniell De Paula	COL	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.142	.191	.181	.371	.171	-11	0.0	0.0	-0.1	0.0	0.0	999.0
