#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
1768	Johnfrank Salazar	STL	80	302	278	57	12	0	2	25	25	17	53	5	7	1	.205	.262	.270	.532	.241	53	0.6	-0.5	-16.4	-6.0	-1.3	999.0
1769	Jose Sanabria		74	277	252	47	6	1	1	23	17	20	92	1	4	3	.187	.248	.230	.478	.219	40	-0.8	-4.1	-20.7	-1.0	-1.3	999.0
1770	Elvis Rijo		44	155	136	21	6	0	0	8	13	7	45	8	1	2	.154	.237	.199	.435	.206	24	-0.8	-3.7	-14.7	-3.1	-1.3	999.0
1771	Sam Shaw	TOR	72	317	284	52	10	2	6	35	30	30	83	2	4	0	.183	.265	.296	.561	.251	58	0.4	-9.4	-15.2	-8.2	-1.3	999.0
1772	Brayan Buelvas	ATH	101	405	373	73	18	2	6	37	40	25	130	5	8	3	.196	.254	.303	.557	.248	52	-0.1	-5.1	-22.9	-3.6	-1.3	999.0
1773	Harrison Spohn		87	304	277	46	8	1	3	20	22	25	121	1	2	4	.166	.237	.235	.471	.216	32	-1.6	2.2	-26.0	3.3	-1.3	999.0
1774	Dyan Jorge	COL	116	474	435	100	14	1	1	52	33	30	106	3	12	7	.230	.283	.274	.557	.251	44	-1.2	-1.0	-32.6	4.2	-1.3	999.0
1775	Edwin Amparo	BAL	89	346	310	58	11	1	6	30	28	29	116	3	16	9	.187	.262	.287	.549	.247	56	-1.0	-6.9	-18.9	-5.6	-1.3	999.0
1776	Joe Vetrano	LAD	100	404	371	75	14	3	8	38	39	30	131	2	9	3	.202	.265	.321	.586	.260	64	0.0	-1.5	-17.2	-8.9	-1.3	999.0
1777	Leandro Arias	BAL	88	345	308	61	11	0	4	28	28	24	71	5	3	4	.198	.265	.273	.537	.243	54	-1.5	-8.0	-20.4	-4.2	-1.3	999.0
