#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
348	Ryan Mountcastle	BAL	46	184	169	44	8	1	6	22	22	12	44	1	1	0	.258	.309	.417	.726	.314	103	-0.2	0.0	0.3	-4.2	0.3	748.1
349	Juan Brito	CLE	29	115	103	24	5	0	2	12	11	10	23	1	2	0	.230	.301	.359	.660	.290	86	0.0	0.0	-1.9	0.4	0.3	999.0
350	Miguel Rojas	LAD	49	178	160	39	7	0	3	20	17	11	25	1	3	1	.244	.297	.346	.643	.283	80	-0.2	0.2	-4.4	1.0	0.3	999.0
351	Endy Rodríguez	PIT	27	101	92	22	5	0	2	10	11	7	21	1	1	0	.236	.297	.364	.661	.290	82	-0.1	0.4	-2.2	1.3	0.3	999.0
352	Enrique Hernández	LAD	51	189	172	40	8	0	6	21	23	13	42	1	0	0	.230	.287	.394	.681	.296	89	-0.2	-0.8	-2.8	-1.1	0.3	999.0
353	Sam Haggerty	TEX	61	223	200	48	9	1	3	28	16	18	49	3	12	3	.241	.310	.344	.653	.290	86	0.9	-0.2	-2.9	-2.3	0.3	999.0
354	Nathan Church	STL	49	170	156	38	7	1	2	17	15	9	25	2	4	1	.246	.295	.344	.638	.280	80	0.1	2.1	-4.0	0.8	0.3	999.0
355	Bryce Eldridge	SFG	81	327	294	69	14	0	13	37	43	28	98	2	2	0	.236	.304	.418	.722	.310	100	-0.2	0.0	-0.1	-8.3	0.3	999.0
356	Joshua Báez	STL	26	88	79	19	5	0	3	11	10	7	25	1	4	0	.237	.306	.413	.719	.311	101	0.6	0.0	0.7	-1.2	0.2	999.0
357	Jeremiah Jackson	BAL	51	205	192	45	9	1	6	23	21	10	49	1	4	1	.234	.276	.376	.652	.283	81	0.0	-0.4	-4.6	0.0	0.2	999.0
358	Thairo Estrada		31	127	118	29	5	1	3	14	12	6	24	2	3	1	.245	.288	.360	.649	.284	80	0.0	0.6	-3.0	1.1	0.2	999.0
359	Blake Perkins	MIL	47	179	160	34	6	1	3	19	15	16	49	1	6	1	.216	.291	.328	.619	.275	75	0.4	0.6	-4.9	1.3	0.2	999.0
360	César Salazar	HOU	41	119	106	22	4	0	2	11	10	9	24	3	1	0	.205	.281	.298	.580	.261	65	-0.2	0.1	-5.1	3.3	0.2	999.0
361	Jose Iglesias		38	131	120	31	5	1	1	14	12	6	22	2	2	1	.259	.304	.344	.648	.286	81	-0.1	-0.3	-3.0	0.9	0.2	999.0
362	José Fermín	STL	45	155	137	33	6	0	2	17	13	13	20	2	5	1	.242	.317	.343	.660	.293	89	0.1	-0.4	-2.0	-0.9	0.2	999.0
363	Brandon Lockridge	MIL	39	131	119	28	6	1	1	14	9	8	34	1	7	1	.232	.286	.312	.598	.266	68	0.6	2.3	-4.3	2.2	0.2	999.0
364	Andrew Knizner		31	112	101	21	4	0	2	10	10	8	24	2	0	0	.208	.276	.301	.577	.259	69	-0.1	0.1	-4.2	2.5	0.2	999.0
365	Graham Pauley	MIA	85	320	288	63	14	1	8	31	34	26	68	3	4	1	.220	.288	.355	.643	.283	78	-0.1	0.9	-8.5	0.0	0.2	999.0
366	Jesus Rodriguez	SFG	14	52	48	13	2	0	1	6	5	4	8	0	1	0	.266	.321	.363	.684	.300	93	0.0	-0.1	-0.4	0.7	0.2	999.0
367	Otto Kemp	PHI	58	223	201	48	10	1	7	26	26	15	62	5	4	1	.238	.306	.399	.705	.307	94	0.0	-1.0	-1.6	-3.8	0.2	999.0
368	Walker Jenkins	MIN	19	78	70	17	4	0	2	9	8	6	17	1	2	0	.247	.315	.382	.697	.306	94	0.1	0.0	-0.4	-0.2	0.2	999.0
369	Moisés Ballesteros	CHC	92	355	321	82	16	1	8	38	40	28	67	2	1	0	.254	.316	.388	.705	.307	98	-0.5	0.0	-1.5	-8.3	0.2	594.4
370	Korey Lee	CHW	38	122	114	25	5	0	3	12	12	6	33	1	2	1	.217	.262	.339	.601	.263	66	-0.1	-0.1	-5.0	2.8	0.2	999.0
371	David Hamilton	MIL	56	194	177	37	7	2	4	24	16	14	53	1	16	3	.208	.270	.338	.608	.267	69	1.7	0.0	-5.4	1.0	0.2	743.3
372	Everson Pereira	CHW	58	225	205	45	9	1	7	25	24	17	72	2	4	1	.220	.285	.374	.659	.288	83	0.0	0.7	-4.5	-1.2	0.2	999.0
