#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
392	Zach Cole	HOU	87	339	305	61	12	2	10	40	34	27	136	5	8	2	.202	.275	.359	.634	.277	76	0.3	1.2	-9.2	-0.7	0.2	999.0
393	Tyrone Taylor	NYM	79	294	271	61	13	2	7	33	27	15	67	5	8	2	.227	.278	.365	.643	.280	81	0.3	0.5	-6.3	-1.8	0.2	999.0
394	Masataka Yoshida	BOS	51	208	188	51	10	0	5	23	24	15	26	3	2	1	.268	.329	.402	.731	.319	100	-0.2	0.0	-0.2	-5.3	0.2	999.0
395	Sam Haggerty	TEX	59	216	194	47	9	1	3	27	16	17	48	3	12	3	.241	.309	.342	.652	.289	85	0.8	-0.1	-2.9	-2.8	0.2	999.0
396	Otto Kemp	PHI	56	214	193	46	10	1	6	25	25	14	60	5	4	1	.238	.306	.398	.704	.306	94	0.0	-1.2	-1.6	-3.9	0.2	999.0
397	Chris Taylor	LAA	61	215	191	41	8	1	5	24	21	18	69	3	5	1	.216	.292	.351	.643	.285	80	0.0	0.0	-5.0	-0.7	0.2	999.0
398	Pavin Smith	ARI	103	403	353	82	17	1	12	45	46	44	103	2	2	1	.232	.319	.383	.702	.309	96	-0.5	-0.2	-2.4	-9.3	0.2	999.0
399	Ryan Bliss	SEA	26	97	88	19	4	1	2	12	8	7	26	1	6	2	.213	.277	.335	.613	.270	77	0.4	0.1	-2.2	0.5	0.2	999.0
400	Jesus Rodriguez	SFG	10	38	35	9	2	0	1	4	4	3	6	0	1	0	.263	.319	.367	.686	.300	94	0.0	-0.1	-0.3	0.6	0.2	999.0
401	Alex Verdugo		50	206	186	47	10	0	4	22	22	16	31	1	1	0	.251	.312	.374	.686	.301	91	-0.3	-0.7	-2.4	-3.0	0.2	999.0
402	Mark Canha		38	143	126	29	6	0	3	16	14	12	28	4	2	1	.235	.322	.356	.678	.303	93	-0.1	-0.1	-1.4	-1.9	0.2	999.0
403	Eli White	ATL	31	109	100	24	4	1	3	14	11	6	30	1	4	1	.240	.291	.385	.676	.294	86	0.2	0.6	-1.5	-0.6	0.2	999.0
404	Max Schuemann	NYY	22	77	68	15	3	0	1	8	6	7	17	1	2	1	.222	.301	.328	.628	.281	79	0.0	0.0	-1.8	0.7	0.2	999.0
405	Oswald Peraza	LAA	70	251	229	49	9	1	7	28	23	17	67	3	9	2	.216	.278	.350	.628	.276	74	0.5	0.3	-7.3	0.2	0.2	999.0
406	Alan Roden	MIN	50	185	166	41	8	1	2	20	16	14	32	4	3	1	.247	.317	.346	.663	.294	87	0.0	0.7	-3.0	-1.9	0.2	999.0
407	Coby Mayo	BAL	18	69	62	14	3	0	3	8	8	6	20	1	1	0	.222	.293	.398	.691	.300	93	-0.1	-0.1	-0.6	-0.3	0.1	999.0
408	Josh Rojas	KCR	20	77	69	16	3	0	2	9	8	7	17	0	2	1	.232	.305	.359	.665	.293	83	0.0	0.0	-1.5	0.3	0.1	999.0
409	Christopher Morel	MIA	83	325	291	64	13	1	13	39	41	29	99	3	7	2	.222	.298	.409	.706	.307	94	0.0	-0.4	-2.2	-7.2	0.1	999.0
