#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
393	Jovani Morán	BOS	0	52	52.0	3	2	0	0	7	46	22	4	56	23	1.33	9.70	4.01	3.72	3.52	0.1	0.1	999.0
394	Austin Peterson	CLE	3	17	32.0	2	2	1	0	1	34	16	5	23	8	1.30	6.62	2.22	4.42	4.53	0.1	0.2	999.0
395	Travis Adams	MIN	3	31	47.0	3	3	1	0	1	50	24	6	37	16	1.39	6.96	3.08	4.58	4.51	0.1	0.0	999.0
396	Brusdar Graterol	LAD	0	44	44.0	3	1	0	0	1	41	17	4	37	12	1.20	7.66	2.53	3.57	3.60	0.1	0.1	999.0
397	Hagen Smith	CHW	3	3	16.0	1	1	1	0	0	15	8	2	15	8	1.45	8.64	4.68	4.65	4.77	0.1	0.1	999.0
398	Carson Seymour	SFG	3	17	31.0	2	2	1	0	1	32	14	3	25	11	1.38	7.23	3.28	4.14	4.22	0.1	0.1	999.0
399	Tyler Alexander	TEX	2	66	73.0	4	5	1	0	13	75	38	12	60	20	1.29	7.41	2.41	4.66	4.49	0.1	-0.3	999.0
400	John King	MIA	0	56	56.0	3	2	0	0	10	61	24	5	37	17	1.40	6.03	2.77	3.91	3.99	0.1	0.2	999.0
401	Gunnar Hoglund	ATH	6	28	57.0	3	4	2	0	1	60	31	10	42	17	1.36	6.64	2.71	4.86	4.93	0.1	0.2	999.0
402	Jalen Beeks	TEX	0	58	58.0	3	3	0	0	7	54	27	7	53	23	1.34	8.21	3.57	4.13	4.16	0.1	0.0	999.0
403	Brock Stewart	LAD	0	40	40.0	2	1	0	0	1	34	17	5	46	16	1.24	10.46	3.60	3.81	3.77	0.1	0.1	999.0
404	DJ Herz	WSN	2	22	28.0	2	2	1	0	1	24	13	3	30	13	1.35	9.63	4.28	4.07	4.17	0.1	0.1	999.0
405	Sam Moll	CIN	0	52	52.0	3	3	0	0	5	47	25	6	51	24	1.37	8.91	4.12	4.39	4.31	0.1	0.0	999.0
406	Anthony Banda	MIN	0	56	56.0	3	2	0	1	10	53	26	6	54	25	1.39	8.72	4.08	4.19	4.16	0.1	0.1	999.0
407	Javier Assad	CHC	3	53	67.0	3	3	1	0	5	65	31	8	56	25	1.33	7.54	3.34	4.10	4.33	0.1	0.2	999.0
408	Braden Nett	ATH	3	19	32.0	2	2	1	0	1	32	17	4	27	15	1.48	7.55	4.34	4.72	4.72	0.1	0.1	999.0
409	Hayden Wesneski	HOU	2	24	31.0	2	2	1	0	1	29	14	5	30	10	1.26	8.62	2.90	4.23	4.25	0.1	0.1	999.0
410	Joe Rock	TBR	2	12	19.0	1	1	1	0	1	19	9	2	16	6	1.33	7.31	2.91	4.19	4.23	0.1	0.1	999.0
411	Ronel Blanco	HOU	2	14	21.0	1	1	1	0	1	19	10	3	21	9	1.30	9.11	3.62	4.11	4.31	0.1	0.0	999.0
412	JP Sears	SDP	3	19	33.0	2	2	1	0	1	32	17	6	29	9	1.25	8.00	2.49	4.53	4.69	0.1	0.1	999.0
413	Mason Black	KCR	3	43	56.0	3	3	1	0	1	57	30	8	46	23	1.42	7.35	3.67	4.81	4.77	0.1	0.0	999.0
414	Yoendrys Gómez	TBR	2	54	60.0	3	3	1	0	7	54	28	9	61	24	1.30	9.07	3.61	4.25	4.36	0.1	0.0	999.0
415	Antonio Senzatela	COL	8	60	95.0	4	7	2	0	6	116	57	15	58	32	1.56	5.47	3.01	5.46	5.09	0.1	0.1	999.0
416	Cole Sulser	TBR	0	56	56.0	3	3	0	0	10	54	26	7	50	20	1.32	8.04	3.19	4.17	4.22	0.1	0.1	999.0
417	Mitch Bratt	ARI	2	2	9.0	0	0	1	0	0	9	4	1	7	2	1.28	7.54	2.39	4.15	4.18	0.1	0.2	999.0
418	Cionel Pérez	WSN	0	57	57.0	3	3	0	2	11	54	26	4	49	30	1.47	7.80	4.67	4.17	4.15	0.1	0.1	999.0
419	Andrew Chafin	CIN	0	34	34.0	2	2	0	0	0	31	16	4	36	18	1.46	9.54	4.82	4.18	4.22	0.1	0.1	999.0
420	Jonathan Pintaro	NYM	2	24	30.0	2	1	1	0	1	28	13	3	29	13	1.35	8.55	3.76	3.99	4.13	0.1	0.1	999.0
421	Trey Gibson	BAL	2	2	9.0	0	1	1	0	0	8	4	1	8	3	1.36	7.91	3.33	4.43	4.36	0.1	0.0	999.0
422	Carlos Rodriguez	MIL	2	32	39.0	2	2	1	0	1	36	19	6	36	15	1.33	8.27	3.58	4.46	4.55	0.1	0.0	999.0
423	Joel Payamps	ATL	0	55	55.0	3	2	0	0	10	53	24	7	50	17	1.28	8.25	2.85	3.96	3.98	0.1	0.2	999.0
