,Name,W,W,SO,SO,SVHLD,SVHLD,WHIP,WHIP,ERA,ERA,Team,W_sharpe,W,W,SO_sharpe,SO,SO,WHIP_sharpe,WHIP,WHIP,ERA_sharpe,ERA,ERA,SVHLD_sharpe,SVHLD,SVHLD,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,,,low,high,,low,high,,low,high,,low,high,,low,high,
54,Griffin Jax (TBR),4.5,1.1952286093343936,84.25,4.832922806867789,26.625,3.6228441865473595,1.06,0.03585685828003195,2.9075,0.2954294694653386,TBR,0.0836660026534132,0.9143141719968195,8.08568582800318,3.5434044126805926,69.75123157939663,98.74876842060337,5.729129134076174,1.167570574840096,0.9524294251599043,3.4173413206219867,3.793788408396016,2.0212115916039846,4.174896634021243,15.756467440357921,37.49353255964208,33.64802404013838
55,Bryan King (HOU),3.625,0.5175491695067657,64.125,2.8504385627478452,18.375,1.0606601717798212,1.20125,0.029970223317724656,3.7375,0.12475690647930356,HOU,-1.4974422637728957,2.072352491479703,5.177647508520296,-1.052469623168435,55.573684311756466,72.67631568824353,2.1414111849682436,1.291160669953174,1.111339330046826,1.4394660656572569,4.11177071943791,3.363229280562089,6.481812160876686,15.193019484660535,21.556980515339465,33.4400261680676
56,Cole Sands (MIN),3.875,0.8345229603962802,64.875,2.9489707647632892,17.625,0.9161253813129038,1.24,0.029760952365713807,4.035,0.24494897427831763,MIN,-0.6291019239910339,1.3714311188111594,6.378568881188841,-0.76297806234122,56.028087705710135,73.72191229428987,0.8544273421124332,1.3292828570971413,1.1507171429028586,-0.48139277583863976,4.769846922834953,3.300153077165047,6.685766080645242,14.87662385606129,20.37337614393871,32.40978498316774
57,Drew Pomeranz (LAA),2.625,0.7440238091428449,58.375,4.172614801981401,14.125,0.35355339059327373,1.25875,0.05026714348643377,4.10875,0.38937449839454047,LAA,-2.385676342864468,0.3929285725714653,4.857071427428535,-2.0970064133034736,45.8571555940558,70.8928444059442,0.13286156652951572,1.4095514304593013,1.1079485695406988,-0.49224247467911175,5.276873495183621,2.940626504816378,7.4246212024587495,13.064339828220179,15.185660171779821,32.281042347976204
58,Paul Sewald (ARI),2.5,0.5345224838248488,55.0,8.451542547285166,22.875,1.5526475085202969,1.24125,0.027483761439387137,4.2475000000000005,0.26756841581707136,ARI,-3.5545745174352317,0.8964325485254536,4.103567451474547,-1.4346493474016568,29.6453723581445,80.3546276418555,0.8797402597855895,1.3237012843181615,1.1587987156818385,-1.2348866575215043,5.050205247451214,3.4447947525487863,7.3261960216846616,18.21705747443911,27.53294252556089,31.286609845850503
59,Tim Hill (NYY),3.375,0.5175491695067657,35.875,5.792544469278714,15.25,0.4629100498862759,1.3487500000000001,0.044219420426517754,4.1537500000000005,0.3270184573209463,NYY,-1.9804881553125435,1.8223524914797031,4.927647508520296,-5.394865790972726,18.497366592163857,53.25263340783614,-1.8842722895902515,1.4814082612795534,1.2160917387204468,-0.7237104248045396,5.134805371962839,3.1726946280371617,8.100925873009823,13.861269850341172,16.638730149658826,30.521292704369056
60,Adrian Morejon (SDP),5.25,1.9820624179302295,67.5,4.375255094603873,16.0,0.9258200997725514,1.17875,0.031367635732209256,3.3375,0.22011360703055133,SDP,0.4288462322430895,-0.6961872537906881,11.196187253790688,0.08570928823384451,54.37423471618838,80.62576528381162,2.7633122294762997,1.2728529071966277,1.0846470928033722,2.63310997058391,3.997840821091654,2.677159178908346,4.860555523805895,13.222539700682345,18.777460299317653,30.213755339566617
61,Matt Svanson (STL),3.125,0.3535533905932738,61.5,2.5071326821120348,20.125,1.2464234547582236,1.2650000000000001,0.04898979485566358,3.69625,0.154544260881563,STL,-3.606244584051373,2.0643398282201786,4.185660171779821,-2.243598849049122,53.9786019536639,69.0213980463361,0.008748177652797394,1.411969384566991,1.1180306154330093,1.4289326052849785,4.159882782644689,3.232617217355311,6.9197991798646346,16.38572963572533,23.86427036427467,30.18683324916045
62,Matt Strahm (KCR),3.625,0.5175491695067657,67.625,3.2486260832190936,18.75,1.3887301496588271,1.1475,0.02815771906346713,3.67375,0.26917532788659737,KCR,-1.4974422637728957,2.072352491479703,5.177647508520296,0.15391121883271508,57.87912175034272,77.37087824965728,4.188143619259861,1.2319731571904013,1.0630268428095986,0.9039956791130896,4.481275983659792,2.866224016340208,5.220596673717443,14.583809551023519,22.91619044897648,29.85159162201999
63,Jose Alvarado (PHI),3.75,1.3887301496588271,67.125,9.078034714943223,15.5,0.7559289460184548,1.23875,0.030443155458751477,3.45375,0.21064102842785115,PHI,-0.4680534948850073,-0.41619044897648116,7.916190448976481,0.0,39.89089585517033,94.35910414482967,0.8763405444195594,1.3300794663762545,1.1474205336237455,2.199634785262333,4.085673085283553,2.8218269147164463,5.291502622129179,13.232213161944635,17.767786838055365,29.065434945442778
64,Tanner Scott (LAD),4.0,0.7559289460184544,71.25,2.0528725518857036,19.875,1.7268882005337967,1.21875,0.04764076885549659,3.4925,0.22295098756709478,LAD,-0.5291502622129093,1.732213161944637,6.267786838055363,2.0093794893457493,65.09138234434289,77.40861765565711,0.979803066784175,1.3616723065664897,1.0758276934335103,1.9043796933420587,4.161352962701285,2.823647037298716,4.849763868564978,14.69433539839861,25.05566460160139,28.613231330083966
65,Chris Bassitt (BAL),10.25,0.5000000000000001,157.75,3.6855573979159972,1.0,0.0,1.335,0.012909944487358096,4.2875,0.05057996968497813,BAL,11.700000000000012,8.75,11.75,24.589224970758565,146.693327806252,168.806672193748,-5.388979684580004,1.3737298334620742,1.2962701665379257,-7.3233864902192165,4.439239909054934,4.135760090945065,1.0,1.0,1.0,28.576858795959357
66,Michael McGreevy (STL),8.0,0.8164965809277259,93.5,1.2909944487358056,1.0,0.0,1.2825,0.03095695936834452,4.1,0.23280893453645654,STL,4.40908153700973,5.550510257216822,10.449489742783179,20.429987151244124,89.62701665379258,97.37298334620742,-0.551456891108144,1.3753708781050336,1.1896291218949664,-0.7856943593289059,4.798426803609369,3.40157319639063,1.0,1.0,1.0,28.5019174378168
67,Chris Martin (TEX),3.375,1.0606601717798212,50.25,5.548487567410986,20.125,1.807721533549109,1.13375,0.022638462845343446,3.47875,0.16677080080157905,TEX,-0.9663792676216086,0.1930194846605362,6.556980515339464,-3.0413693452455814,33.60453729776704,66.89546270223296,5.8165862376851605,1.2016653885360304,1.0658346114639696,2.628357789412157,3.979062402404737,2.9784375975952626,4.771199457400108,14.701835399352673,25.548164600647326,28.29319270123067
68,A.J. Minter (NYM),3.375,1.1877349391654208,55.375,2.924648941081891,16.0,0.9258200997725514,1.165,0.026186146828318945,3.445,0.09724784242924289,NYM,-0.8629871583303126,-0.1882048174962625,6.9382048174962625,-4.017576207164686,46.60105317675433,64.14894682324567,3.8351794208975907,1.243558440484957,1.0864415595150432,4.854435034657136,3.7367435272877287,3.153256472712271,4.860555523805895,13.222539700682345,18.777460299317653,28.111828709089203
69,Shane Bieber (TOR),7.5,0.5773502691896257,110.75,3.685557397915997,1.0,0.0,1.1975,0.022173557826083483,3.7625,0.1291962331752233,TOR,5.369357503463531,5.767949192431123,9.232050807568877,11.836744158337572,99.69332780625201,121.80667219374799,3.063494454131531,1.2640206734782504,1.1309793265217496,1.196500312231846,4.15008869952567,3.3749113004743303,1.0,1.0,1.0,26.466096428164484
70,Bryan Abreu (HOU),3.75,0.7071067811865475,89.375,2.1339098923270927,21.5,5.291502622129181,1.17125,0.019594095320493214,3.13375,0.3050497617485663,HOU,-0.9192388155425023,1.6286796564403576,5.871320343559642,10.426869513096314,82.97327032301872,95.77672967698128,4.8064771497805,1.2300322859614796,1.1124677140385202,2.5678870517492376,4.048899285245699,2.2186007147543014,1.889822365046136,5.625492133612456,37.374507866387546,26.331106724314232
71,Jacob Misiorowski (MIL),8.75,0.49999999999999983,159.0,7.348469228349536,1.0,0.0,1.275,0.053229064742237736,3.8425000000000002,0.30587306735528935,MIL,8.700000000000017,7.25,10.25,12.5026038954558,136.95459231495138,181.04540768504862,-0.17981583215444566,1.4346871942267132,1.1153128057732866,0.2438375303135144,4.7601192020658685,2.924880797934132,1.0,1.0,1.0,26.266625593614883
72,Bryan Baker (TBR),3.5,0.5345224838248489,69.625,2.503568881188839,16.0,0.9258200997725514,1.2137499999999999,0.02445841952609136,3.84125,0.2646527374288267,TBR,-1.6837458240482606,1.8964325485254534,5.103567451474547,0.9985744825254642,62.114293356433485,77.13570664356652,2.1129154062241366,1.287125258578274,1.1403747414217258,0.2865390098363412,4.63520821228648,3.0472917877135197,4.860555523805895,13.222539700682345,18.777460299317653,26.01706069356716
73,Hunter Harvey (CHC),3.125,0.8345229603962803,55.75,2.3145502494313788,17.375,1.0606601717798212,1.12,0.05070925528371101,3.295,0.38633811986023714,CHC,-1.527818958263951,0.6214311188111594,5.628568881188841,-4.914561696292627,48.80634925170587,62.69365074829413,2.867890104378766,1.2721277658511332,0.967872234148867,1.6102043814842297,4.454014359580711,2.1359856404192885,5.539003119294623,14.193019484660535,20.556980515339465,25.730729427779536
74,Garrett Whitlock (BOS),4.5,1.1952286093343936,75.5,4.17475405605785,18.375,2.445841952609133,1.13625,0.0350255009141298,3.33,0.10239977678547096,BOS,0.0836660026534132,0.9143141719968195,8.08568582800318,2.006106201117958,62.97573783182645,88.02426216817355,3.688129164669821,1.2413265027423894,1.0311734972576105,5.7332481745861745,3.637199330356413,3.022800669643587,2.810892990311989,11.0374741421726,25.7125258578274,25.565614494587308
75,Fernando Cruz (NYY),3.625,0.744023809142845,78.5,5.042675027063656,17.75,1.3887301496588271,1.23875,0.047339955941798594,3.5425,0.3062095454330021,NYY,-1.0416333327999738,1.3929285725714649,5.857071427428535,2.2557471855614795,63.37197491880903,93.62802508119097,0.5635529416497794,1.380769867825396,1.0967301321746041,1.2232908441950945,4.461128636299007,2.6238713637009936,4.500514373894347,13.583809551023519,21.91619044897648,25.503529508078113
76,Kyle Backhus (PHI),3.25,1.2817398889233114,45.375,6.968039281503183,7.0,0.0,1.32875,0.015526475085202971,4.20125,0.14126343172547198,PHI,-0.8972179222463128,-0.5952196667699341,7.095219666769934,-3.1213945733250767,24.47088215549045,66.27911784450956,-4.07828745571331,1.375329425255609,1.2821705747443912,-2.0116081224680245,4.625040295176416,3.777459704823584,7.0,7.0,7.0,24.891491926247276
77,Yimi Garcia (TOR),2.625,0.7440238091428449,56.875,7.039429765866792,15.5,0.7559289460184548,1.18875,0.0451782185192314,3.78375,0.2360349550384434,TOR,-2.385676342864468,0.3929285725714653,4.857071427428535,-1.456083850669384,35.75671070239962,77.99328929760037,1.6972464595063919,1.3242846555576941,1.0532153444423058,0.5648880832570629,4.4918548651153305,3.07564513488467,5.291502622129179,13.232213161944635,17.767786838055365,24.8778874598755
78,Garrett Cleavinger (TBR),4.125,1.1259916264596033,77.125,4.703721930556694,20.25,2.49284690951645,1.1524999999999999,0.05725881092523169,3.4050000000000002,0.29320884804423725,TBR,-0.24422916968278122,0.7470251206211902,7.50297487937881,2.125976013810936,63.01383420832992,91.23616579167009,1.9722479318690944,1.3242764327756948,0.9807235672243048,1.7464798103775967,4.284626544132712,2.5253734558672885,3.510043062250173,12.77145927145065,27.728540728549348,23.15068989762571
79,Mike Burrows (HOU),7.25,1.707825127659933,137.0,4.08248290463863,1.0,0.0,1.2650000000000001,0.03316624790355406,4.0725,0.1357387196049822,HOU,1.6687891247419957,2.126524617020201,12.373475382979798,17.115809577697455,124.75255128608411,149.2474487139159,0.012921914767618906,1.3644987437106624,1.1655012562893379,-1.1449692992460057,4.479716158814947,3.6652838411850532,1.0,1.0,1.0,22.652551317961063
80,Simeon Woods Richardson (MIN),7.5,0.5773502691896257,129.0,3.8297084310253524,1.0,0.0,1.3425,0.03304037933599827,4.4375,0.21360009363293825,MIN,5.369357503463531,5.767949192431123,9.232050807568877,16.156582443388206,117.51087470692394,140.48912529307606,-2.332643574931881,1.4416211380079949,1.2433788619920052,-2.4364065474661185,5.078300280898815,3.796699719101185,1.0,1.0,1.0,21.756889824453737
81,Cody Ponce (TOR),8.142857142857142,0.8997354108424375,151.71428571428572,6.921326600064609,1.0,0.0,1.237142857142857,0.014960264830861925,4.047142857142857,0.08077010290825137,TOR,4.159953134836217,5.44365091032983,10.842063375384456,12.221542285476906,130.9503059140919,172.47826551447955,1.8907228318153246,1.2820236516354429,1.1922620626502713,-1.6102433837092114,4.289453165867611,3.804832548418103,1.0,1.0,1.0,21.661974868419236
82,Kyle Finnegan (DET),3.5,1.0690449676496974,58.125,4.764076885549661,17.875,1.2464234547582236,1.27875,0.01642080561796091,3.9850000000000003,0.1804755622554716,DET,-0.8418729120241306,0.2928650970509077,6.707134902949092,-1.8891382771967193,43.83276934335102,72.41723065664898,-0.8112530457615088,1.3280124168538827,1.2294875831461174,-0.3763205711503913,4.526426686766415,3.4435733132335855,5.114634176421687,14.13572963572533,21.61427036427467,21.65458607597569
83,Tyler Rogers (TOR),4.375,1.0606601717798212,48.0,5.31843156256751,21.0,2.0701966780270635,1.2075,0.05035587637718453,3.76125,0.1379893888259943,TOR,-0.02357022603954522,1.1930194846605362,7.556980515339464,-3.5959849769632592,32.04470531229747,63.95529468770253,1.150383542025258,1.3585676291315536,1.0564323708684464,1.1293138889820022,4.175218166477983,3.3472818335220174,4.588935969626654,14.789409965918809,27.210590034081193,21.604822076137722
84,Jared Koenig (MIL),4.0,0.9258200997725514,65.25,4.2342143815082665,16.75,1.3887301496588271,1.23375,0.017677669529663664,3.615,0.19026297590440444,MIL,-0.43204937989385006,1.2225397006823457,6.777460299317655,-0.442821225157737,52.5473568554752,77.9526431445248,1.7920106140356378,1.2867830085889909,1.180716991411009,1.5877147505834845,4.185788927713213,3.044211072286787,3.780432074071252,12.583809551023519,20.91619044897648,21.407015129923796
85,Greg Weissert (BOS),3.875,0.8345229603962802,56.375,3.3779748793788094,17.625,1.0606601717798212,1.3225,0.02314550249431378,4.24,0.18213025166464947,BOS,-0.6291019239910339,1.3714311188111594,6.378568881188841,-3.1823800898060157,46.24107536186357,66.50892463813642,-2.465767532394224,1.3919365074829413,1.2530634925170587,-1.7729985200989178,4.786390754993949,3.693609245006052,5.774705379690139,14.443019484660535,20.806980515339465,20.823278832160504
86,Robert Suarez (ATL),4.125,1.2464234547582247,67.0,5.756983337031397,20.625,2.559994419636775,1.1937499999999999,0.031594529363709246,3.6675,0.26320822826912427,ATL,-0.22063127819857695,0.38572963572532615,7.864270364274674,-0.021712760430614094,49.72904998890581,84.27095001109419,2.268701983290329,1.2885335880911275,1.0989664119088722,0.9482353001447209,4.457124684807373,2.877875315192627,3.5644608949165995,12.945016741089674,28.304983258910326,20.796897719388852
87,Bryce Elder (ATL),7.25,0.4999999999999999,95.75,1.4999999999999996,1.0,0.0,1.3525,0.04112987559751018,4.4125000000000005,0.07182153808805068,ATL,5.700000000000014,5.75,8.75,19.08333333333334,91.25,100.25,-2.1169874040829675,1.4758896267925306,1.2291103732074695,-6.897884393109263,4.627964614264153,4.197035385735848,1.0,1.0,1.0,20.768461536141125
88,Steven Okert (HOU),3.125,0.3535533905932738,70.375,2.825268634509444,14.125,0.6408699444616557,1.1875,0.03058944729337693,3.8850000000000002,0.16647608150808238,HOU,-3.606244584051373,2.0643398282201786,4.185660171779821,1.150333090560892,61.89919409647167,78.85080590352834,2.5475638929064357,1.2792683418801307,1.0957316581198693,0.19272037786266238,4.384428244524248,3.385571755475753,4.095994862428844,12.202390166615032,16.047609833384968,20.764347089422838
89,Jeremiah Estrada (SDP),4.25,0.8864052604279182,93.25,4.920801328471384,17.0,3.5050983275386556,1.1437499999999998,0.026692695630078204,3.22,0.22772163458297673,SDP,-0.16922282244532227,1.5907842187162453,6.909215781283755,5.309094648638368,78.48759601458585,108.01240398541415,4.558496942941212,1.2238280868902345,1.0636719131097652,3.0611203657039066,3.90316490374893,2.53683509625107,1.5691428559330034,6.484705017384034,27.515294982615966,20.605203414503183
90,Scott Barlow (ATH),3.0,0.7559289460184544,62.375,3.997767233987349,15.5,0.7559289460184548,1.365,0.039999999999999904,4.1925,0.28664313303179917,ATH,-1.8520259177452045,0.732213161944637,5.267786838055363,-1.1881632226152343,50.38169829803795,74.36830170196205,-2.4892857142857165,1.4849999999999997,1.2450000000000003,-0.9608346927889352,5.052429399095398,3.332570600904602,5.291502622129179,13.232213161944635,17.767786838055365,19.967203563210802
91,Will Vest (DET),3.875,1.246423454758225,66.875,3.044315545875155,18.5,2.2677868380553634,1.20125,0.025877458475338334,3.415,0.21863211109075437,DET,-0.42120516747001535,0.13572963572532526,7.614270364274675,-0.08212026520665158,57.742053362374534,76.00794663762547,2.4800956202764244,1.278882375426015,1.1236176245739848,2.296475713601457,4.070896333272263,2.7591036667277367,3.086709862908689,11.69663948583391,25.30336051416609,19.70679521574466
92,Brad Keller (PHI),3.5,1.0690449676496976,62.625,4.688511795564011,19.0,1.5118578920369101,1.34125,0.025877458475338382,4.085,0.24974272476176107,PHI,-0.8418729120241305,0.29286509705090724,6.707134902949093,-0.9597928289862959,48.559464613307966,76.69053538669203,-2.9300183649676215,1.4188823754260151,1.263617624573985,-0.6723585915339424,4.8342281742852835,3.335771825714717,4.960783708246104,14.46442632388927,23.53557367611073,19.39987584371853
93,Luke Weaver (NYM),3.75,0.46291004988627565,71.375,3.0676887530703447,19.0,2.0701966780270635,1.2149999999999999,0.036645015252516164,3.9475,0.1710263137648707,NYM,-1.404160484655022,2.361269850341173,5.1387301496588265,1.3854078239672523,62.171933740788965,80.57806625921103,1.376137274908328,1.3249350457575484,1.1050649542424513,-0.17784787613725792,4.460578941294612,3.4344210587053876,3.622844186547358,12.789409965918809,25.210590034081193,19.293757670820092
94,Trevor Megill (MIL),4.375,1.407885953173359,76.625,8.830749846821778,22.875,3.9798600118956102,1.165,0.03741657386773937,3.40875,0.4234361986010578,MIL,-0.01775712013010964,0.15134214047992334,8.598657859520078,1.075786333526262,50.13275045953466,103.11724954046534,2.684066472349068,1.2772497216032181,1.052750278396782,1.200495694540895,4.679058595803173,2.1384414041968265,2.858140730076101,10.93541996431317,34.81458003568683,19.23329503066662
95,Caleb Thielbar (CHC),3.5,0.5345224838248488,61.75,8.345229603962801,16.875,1.7268882005337967,1.18625,0.02386719206657662,3.71,0.15080735109024743,CHC,-1.683745824048261,1.8964325485254536,5.103567451474547,-0.644080541228924,36.714311188111594,86.7856888118884,3.317464878470242,1.25785157619973,1.11464842380027,1.3731647153553457,4.162422053270742,3.2575779467292576,3.1125350201237922,11.69433539839861,22.05566460160139,17.925478329167362
96,Camilo Doval (NYY),3.875,0.8345229603962802,71.375,4.4057592178550005,17.375,1.9955307206712842,1.25875,0.032265638511757844,3.50875,0.15523599545760736,NYY,-0.6291019239910339,1.3714311188111594,6.378568881188841,0.9646464524834306,58.157722346434994,84.592277653565,0.20698711498109085,1.3555469155352735,1.1619530844647266,2.6304036775081783,3.974457986372822,3.043042013627178,2.9440789556092057,11.388407837986147,23.361592162013853,17.893330099027693
97,Jason Adam (SDP),3.5,1.0690449676496974,59.0,6.187545093630775,16.75,2.1213203435596424,1.16125,0.040510139824140576,3.48125,0.08675704993996577,SDP,-0.8418729120241306,0.2928650970509077,6.707134902949092,-1.3131217432845164,40.43736471910768,77.56263528089232,2.5716665477044383,1.2827804194724217,1.039719580527578,5.023607114752305,3.7415211498198975,3.220978850180103,2.4748737341529163,10.386038969321072,23.11396103067893,17.814647677912678
98,Gregory Soto (PIT),3.25,0.46291004988627565,65.25,5.230405611149373,18.0,1.5118578920369101,1.30875,0.018077215335491118,3.7125,0.22613207266045732,PIT,-2.4842839343896657,1.861269850341173,4.6387301496588265,-0.3584808023307339,49.558783166551876,80.94121683344812,-2.396465814420834,1.3629816460064734,1.2545183539935267,0.9047072842273023,4.390896217981372,3.034103782018628,4.299345880479956,13.46442632388927,22.53557367611073,17.16220613548585
99,Eduard Bazardo (SEA),2.875,0.6408699444616557,67.25,3.370036032024415,14.625,1.0606601717798212,1.1975,0.023754698783308433,3.66875,0.2049695099276963,SEA,-2.379577967696746,0.952390166615033,4.797609833384967,0.03709159154743851,57.13989190392675,77.36010809607325,2.859584625686877,1.2687640963499254,1.1262359036500746,1.211562311979638,4.283658529783089,3.053841470216911,2.946278254943948,11.443019484660535,17.806980515339465,16.460051836236946
100,Eduardo Rodriguez (ARI),7.75,0.4999999999999999,117.0,4.000000000000001,1.0,0.0,1.3575,0.014999999999999934,4.3225,0.23963513932643524,ARI,6.700000000000015,6.25,9.25,12.468749999999996,105.0,129.0,-6.138095238095251,1.4024999999999996,1.3125000000000002,-1.6918080871036227,5.0414054179793055,3.603594582020694,1.0,1.0,1.0,16.338846674801136
101,Pierce Johnson (CIN),3.0,0.7559289460184545,63.0,5.099019513592785,13.125,0.35355339059327373,1.33375,0.029730936268953442,4.3325,0.23051185280959915,CIN,-1.8520259177452043,0.7322131619446366,5.267786838055363,-0.8089790574450091,47.70294145922165,78.29705854077835,-2.297991154848801,1.4229428088068603,1.2445571911931397,-1.8021488335777553,5.024035558428797,3.640964441571202,4.59619407771256,12.064339828220179,14.185660171779821,16.219825424946027
102,Brooks Raley (NYM),3.0,0.5345224838248489,55.125,8.356990230596521,15.625,1.0606601717798216,1.2275,0.05147815070493503,3.89125,0.2818529251729905,NYM,-2.6191601707417456,1.3964325485254534,4.603567451474547,-1.4359236601792031,30.05402930821044,80.19597069178957,0.7367897041595834,1.3819344521148051,1.073065547885195,0.09165536712978185,4.736808775518972,3.045691224481028,3.88908729652601,12.443019484660535,18.806980515339465,16.218797722998467
